listing_id,id,date,reviewer_id,reviewer_name,comments
16648005,143522283,2017-04-12,56882140,Sofie,Little cosy room with nice bathroom and great access to public transportation system: Direct bus to Piccadilly Circus (no 6 - takes about an hour but great sightseeing through London!) as well as fast access to the Bakerloo line! Very nice and welcoming couple! 
16648005,143760976,2017-04-13,71605213,Amy,"Lauren and Byron were fantastic hosts - excellent communication before the trip and then really accommodating when we arrived. The room is lovely and it's great that it's separate to their flat so you can come and go as you please. My daughter and I had a great time and really appreciated the tea, coffee and cereal provided. A great place to stay if you want a clean and tidy base when out and about in London. The area is lovely too, really leafy and feels safe. Thanks again! "
16648005,144287507,2017-04-15,54455494,Brenda,"Byron and his girlfriend were lovely! The room is really cute and beautiful, the location is pretty good, easy to find and to go to the touristic area in London. I had a delightful stay :)"
16648005,144569184,2017-04-16,49083160,Eric,Close to overground station. Byron and Laurie are very friendly indeed! The room is tidy and clean also! Highly recommended.
16648005,146281855,2017-04-22,113090091,Nicolas,Lovely little appartement with good connections to London city!<br/>Definitly gonna book again with Byron and Lauren!
16648005,146938006,2017-04-24,112289096,Paul,"Great place, very friendly and accomodating hosts, very clean. Kensal Green is a really great place. 20 mins on the Bakerloo line and your in central London. Top value for money. Would stay again."
16648005,147221471,2017-04-25,26617527,Jo,"We had a great stay at Byron's place. it was handy for transport links, well appointed and very quiet at night. Just what we needed for a night in London. Small room but actually all we needed including breakfast and coffee and tea making and very clean and tidy. The hosts were very welcoming and helpful."
16648005,147497014,2017-04-27,56550967,Malissa,"They were great upon arrival, easy check in and were so helpful with the recommendations?! "
16648005,148211861,2017-04-30,51425217,Manon,"Hôte parfait, chambre parfaite, salle de bain parfaite, quartier tranquille !! "
16648005,149408270,2017-05-04,112713020,Alina,"I've stayed there with my friend for 4 days. The room was great. Very clean and a really nice arrangement. The bathroom was lovely. The bedroom had a really good arrangement, even though it's a little small. The room is perfect for a couple or two people if you don't mind sharing a bed. Byron was really helpful with every question or request we had. It was our first airbnb experience and thanks to Byron it was a really good one. "
16648005,149816550,2017-05-06,31166419,Brianna & Chris,"Great place! Quite, clean and pretty spacious, felt like we were in our own place! Location was perfect for what we had planned, with a bus that took us directly to where we needed. Would highly recommend if you need to be in the Kensington area! "
16648005,150132468,2017-05-07,53048988,Vanessa,Lovely Room! Kind hosts & everything went well. Thanks for the Night in London :)
16648005,151105646,2017-05-11,51006547,Kate,"Very nice and clean place, well maintained, exactly same like the pictures. Nice to meet up with Bryon and Lauren, they're very helpful, and we have 100% of privacy with private entrance to the room. Very close to bus stop and train station. "
16648005,151366137,2017-05-12,110195522,David,"A GREAT ROOM AT A GREAT PRICE, VERY CLEAN AND COMFORTABLE, VERY WELCOMING HOSTS WILL USE AGAIN IN FUTURE!!!!!!!!1"
16648005,151800592,2017-05-14,110462318,Maria,"La habitación pequeña pero acogedora, cerca del transporte público y en una zona muy bonita. Nos dejaron desayuno para los días que estuvimos y jabones para la ducha. Todo estaba perfectamente limpio y muy tranquilo. Sin duda repetiríamos."
16648005,152939782,2017-05-19,37228288,Lisa,"We had a great stay in London. Byron and Lauren are really nice and very helpful people. The apartment was comfy. It was exactly as discribed. The tube is a 15 minute walk away, overground and bus just 2 minutes. There are a lot of restaurants and supermarkets around.<br/>We loved this place. Thanks for having us :) "
16648005,154356473,2017-05-24,48109120,Tina,"The place was very close to train and bus and had a lot of good places such as restaurants, pub, food shopping stores and cafes around! But even there were all this places around we still didnt hear any noise from outside at night-time."
16648005,154597635,2017-05-25,126654416,Elizabeth,Really liked the outdoor space and French doors. Very clean and all basic needs met. Felt host would be happy to help with anything else.
16648005,157001931,2017-06-02,13158071,Ashley,The location is great and the visit was very nice and perfect little space for our short visit. We enjoyed the patio space outside in the morning and evenings. The room was spotless and the light breakfast and coffee set was very wonderful for mornings! 
16648005,159944887,2017-06-12,114069583,Andrea,"Hemos estado mi pareja y yo un fin de semana y volvemos encantados! Recomendamos sin duda esta habitación ya que no falta de nada. El desayuno super completo, igual que el baño y la habitación ( super bonita por cierto) . Volveremos sin  duda!"
16648005,160221835,2017-06-13,47172558,Stefania,"We spent there only one night, but we appreciated very much the comfy and quiet room. Well equipped for breakfast also with some fresh fruit."
16648005,160438644,2017-06-14,101384758,Carissa,"Best airbnb I've stayed in to date! Bryon and his girlfriend were amazing hosts. Very attentive, easy to reach and willing to help. They gave me an in depth check in, including answering questions, giving recommendations and going the extra mile in general. The room was perfect. Clean, cute and stocked with more than what you might need. Great hosts, highly recommend!! Thank you!"
16648005,162952951,2017-06-23,113160350,Dawn,We had a really great stay here while in London. Room is just like the pictures. Byron was very accommodating during check in and check out. Train station is a 1 minute walk away with shops very closeby. Location was very convenient. all in all it was a great stay!
16648005,164076896,2017-06-26,27882565,Julia,It was a Nice stay. Good Location with a small private Garden. The Communication was perfect and byron was very friendly! <br/>The only thing I missed was a fridge :) <br/>
16648005,164643389,2017-06-28,109537509,DeeDee,Charming. Quaint. Lovely. The owners have maximized a very small space. We really didn't need more space as we were just sleeping and showering there and on the move the rest of time.  
16648005,174883461,2017-07-27,44727805,Amy,"First air bnb London experience. Could not ask for anything better. A brilliant experience, friendly hosts and felt comfortable from the get go. Breakfast was provided and toiletries. Hosts made us aware of top places to eat and which buses to get. 5 stars!!"
